         2845735542 function calls (2796917270 primitive calls) in 4878.625 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   378600    0.134    0.000    0.203    0.000 C:\Users\emily\Anaconda3\lib\site-packages\numpy\core\numerictypes.py:660(issubclass_)
      750    0.020    0.000    0.202    0.000 C:\Users\emily\Anaconda3\lib\site-packages\numpy\lib\format.py:425(_filter_header)
    18716    0.194    0.000    0.194    0.000 {method 'normal' of 'mtrand.RandomState' objects}
   119697    0.175    0.000    0.175    0.000 {built-in method builtins.round}
     1249    0.008    0.000    0.174    0.000 {built-in method builtins.print}
      750    0.174    0.000    0.174    0.000 {method 'close' of '_io.BufferedWriter' objects}
   194097    0.173    0.000    0.173    0.000 C:\Users\emily\Anaconda3\lib\site-packages\numpy\linalg\linalg.py:101(get_linalg_error_extobj)
   189300    0.169    0.000    0.169    0.000 C:\Users\emily\Anaconda3\lib\site-packages\numpy\core\getlimits.py:532(max)
     2502    0.012    0.000    0.166    0.000 C:\Users\emily\Anaconda3\lib\site-packages\ipykernel\iostream.py:342(write)
   378600    0.162    0.000    0.162    0.000 C:\Users\emily\Anaconda3\lib\site-packages\numpy\lib\type_check.py:62(<listcomp>)
    23235    0.137    0.000    0.155    0.000 C:\Users\emily\Anaconda3\lib\site-packages\numpy\lib\function_base.py:1848(diff)
    24999    0.062    0.000    0.154    0.000 <string>:24(_replace)
    74828    0.152    0.000    0.152    0.000 {built-in method builtins.all}
   581065    0.147    0.000    0.147    0.000 {method 'item' of 'numpy.ndarray' objects}
   189300    0.147    0.000    0.147    0.000 C:\Users\emily\Anaconda3\lib\site-packages\scipy\linalg\lapack.py:530(<listcomp>)
     3754    0.118    0.000    0.145    0.000 C:\Users\emily\Anaconda3\lib\site-packages\ipykernel\iostream.py:180(schedule)
    36882    0.044    0.000    0.144    0.000 C:\Users\emily\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:2275(amin)
        1    0.000    0.000    0.143    0.143 C:\Users\emily\OneDrive\Documents\WORK\MATLAB\Scattered_Waves\RJMCMC\pipeline_three.py:315(InitialState3)
   189300    0.134    0.000    0.134    0.000 C:\Users\emily\Anaconda3\lib\site-packages\scipy\signal\signaltools.py:440(_prod)
    15750    0.055    0.000    0.130    0.000 C:\Users\emily\Anaconda3\lib\tokenize.py:492(_tokenize)
    37860    0.128    0.000    0.128    0.000 {method 'argmax' of 'numpy.ndarray' objects}
    49400    0.086    0.000    0.126    0.000 C:\Users\emily\Anaconda3\lib\random.py:222(_randbelow)
   227160    0.090    0.000    0.122    0.000 C:\Users\emily\Anaconda3\lib\site-packages\scipy\fftpack\basic.py:24(istype)
   378600    0.120    0.000    0.120    0.000 {method 'sort' of 'list' objects}
   189300    0.113    0.000    0.113    0.000 C:\Users\emily\Anaconda3\lib\site-packages\scipy\linalg\blas.py:206(<listcomp>)
    75720    0.111    0.000    0.111    0.000 {method 'mro' of 'type' objects}
    37860    0.107    0.000    0.107    0.000 C:\Users\emily\Anaconda3\lib\site-packages\spectrum\mtm.py:541(<listcomp>)
   113580    0.104    0.000    0.104    0.000 C:\Users\emily\Anaconda3\lib\site-packages\numpy\core\_internal.py:241(__init__)
    92871    0.101    0.000    0.101    0.000 C:\Users\emily\Anaconda3\lib\_weakrefset.py:70(__contains__)
    36882    0.014    0.000    0.100    0.000 C:\Users\emily\Anaconda3\lib\site-packages\numpy\core\_methods.py:28(_amin)
    24999    0.020    0.000    0.092    0.000 <string>:16(_make)
    47703    0.071    0.000    0.071    0.000 {built-in method numpy.core.multiarray.empty_like}
   378600    0.071    0.000    0.071    0.000 C:\Users\emily\Anaconda3\lib\site-packages\scipy\linalg\misc.py:169(_datacopied)
    18930    0.068    0.000    0.068    0.000 C:\Users\emily\OneDrive\Documents\WORK\MATLAB\Scattered_Waves\RJMCMC\pipeline_three.py:1404(_CalcRaylPhaseVelInHalfSpace)
    18443    0.035    0.000    0.063    0.000 C:\Users\emily\Anaconda3\lib\random.py:172(randrange)
   297012    0.059    0.000    0.059    0.000 {built-in method _operator.index}
      750    0.002    0.000    0.045    0.000 C:\Users\emily\Anaconda3\lib\tokenize.py:317(untokenize)
      750    0.027    0.000    0.042    0.000 C:\Users\emily\Anaconda3\lib\tokenize.py:243(untokenize)
    37860    0.041    0.000    0.041    0.000 C:\Users\emily\Anaconda3\lib\site-packages\spectrum\mtm.py:464(<listcomp>)
   162980    0.039    0.000    0.039    0.000 {method 'bit_length' of 'int' objects}
    23726    0.021    0.000    0.035    0.000 <string>:12(__new__)
    14250    0.035    0.000    0.035    0.000 {method 'match' of '_sre.SRE_Pattern' objects}
    86677    0.028    0.000    0.028    0.000 {method 'getrandbits' of '_random.Random' objects}
     6043    0.008    0.000    0.027    0.000 C:\Users\emily\Anaconda3\lib\random.py:216(randint)
     2502    0.003    0.000    0.024    0.000 C:\Users\emily\Anaconda3\lib\site-packages\ipykernel\iostream.py:297(_schedule_flush)
    14250    0.008    0.000    0.023    0.000 C:\Users\emily\Anaconda3\lib\tokenize.py:152(_compile)
     3754    0.008    0.000    0.016    0.000 C:\Users\emily\Anaconda3\lib\threading.py:1104(is_alive)
    24344    0.015    0.000    0.015    0.000 {method 'random' of '_random.Random' objects}
    24999    0.015    0.000    0.015    0.000 C:\Users\emily\OneDrive\Documents\WORK\MATLAB\Scattered_Waves\RJMCMC\pipeline_three.py:946(_GetStdForGaussian)
     7500    0.015    0.000    0.015    0.000 {method 'argmin' of 'numpy.ndarray' objects}
    37860    0.015    0.000    0.015    0.000 {method 'pop' of 'dict' objects}
    14250    0.005    0.000    0.014    0.000 C:\Users\emily\Anaconda3\lib\re.py:231(compile)
    14250    0.010    0.000    0.011    0.000 C:\Users\emily\Anaconda3\lib\tokenize.py:230(add_whitespace)
    14250    0.009    0.000    0.009    0.000 C:\Users\emily\Anaconda3\lib\re.py:286(_compile)
    37860    0.009    0.000    0.009    0.000 C:\Users\emily\Anaconda3\lib\site-packages\scipy\fftpack\basic.py:28(_datacopied)
      251    0.006    0.000    0.009    0.000 C:\Users\emily\OneDrive\Documents\WORK\MATLAB\Scattered_Waves\RJMCMC\pipeline_three.py:1645(SaveModel)
     3754    0.007    0.000    0.007    0.000 {built-in method nt.urandom}
     3754    0.003    0.000    0.007    0.000 C:\Users\emily\Anaconda3\lib\threading.py:1062(_wait_for_tstate_lock)
     2502    0.004    0.000    0.005    0.000 C:\Users\emily\Anaconda3\lib\site-packages\ipykernel\iostream.py:284(_is_master_process)
      750    0.002    0.000    0.005    0.000 C:\Users\emily\Anaconda3\lib\site-packages\numpy\lib\format.py:255(header_data_from_array_1_0)
      618    0.001    0.000    0.004    0.000 C:\Users\emily\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:966(argmin)
     3754    0.004    0.000    0.004    0.000 C:\Users\emily\Anaconda3\lib\site-packages\ipykernel\iostream.py:87(_event_pipe)
     3754    0.003    0.000    0.003    0.000 {method 'acquire' of '_thread.lock' objects}
    14250    0.003    0.000    0.003    0.000 {method 'span' of '_sre.SRE_Match' objects}
      750    0.001    0.000    0.003    0.000 C:\Users\emily\Anaconda3\lib\site-packages\numpy\compat\py3k.py:32(asbytes)
      750    0.003    0.000    0.003    0.000 C:\Users\emily\Anaconda3\lib\site-packages\numpy\lib\format.py:223(dtype_to_descr)
      750    0.002    0.000    0.002    0.000 C:\Users\emily\Anaconda3\lib\site-packages\numpy\lib\format.py:176(magic)
     1249    0.002    0.000    0.002    0.000 {method 'format' of 'str' objects}
      750    0.002    0.000    0.002    0.000 {built-in method builtins.sorted}
     2250    0.002    0.000    0.002    0.000 {built-in method builtins.repr}
     9000    0.002    0.000    0.002    0.000 {method 'isidentifier' of 'str' objects}
     2502    0.002    0.000    0.002    0.000 {built-in method nt.getpid}
      750    0.001    0.000    0.002    0.000 C:\Users\emily\Anaconda3\lib\site-packages\numpy\compat\py3k.py:42(isfileobj)
      750    0.001    0.000    0.001    0.000 C:\Users\emily\Anaconda3\lib\site-packages\numpy\compat\py3k.py:37(asstr)
     3754    0.001    0.000    0.001    0.000 C:\Users\emily\Anaconda3\lib\threading.py:506(is_set)
     1500    0.001    0.000    0.001    0.000 {method 'join' of 'str' objects}
        1    0.000    0.000    0.001    0.001 C:\Users\emily\Anaconda3\lib\shutil.py:96(copyfile)
      750    0.001    0.000    0.001    0.000 C:\Users\emily\Anaconda3\lib\tokenize.py:224(__init__)
      750    0.001    0.000    0.001    0.000 {method 'encode' of 'str' objects}
      750    0.001    0.000    0.001    0.000 {built-in method _struct.pack}
     1501    0.001    0.000    0.001    0.000 {method 'write' of '_io.BufferedWriter' objects}
     1500    0.001    0.000    0.001    0.000 {method 'read' of '_io.StringIO' objects}
      750    0.001    0.000    0.001    0.000 {method 'items' of 'dict' objects}
      750    0.001    0.000    0.001    0.000 C:\Users\emily\Anaconda3\lib\tokenize.py:729(generate_tokens)
      750    0.001    0.000    0.001    0.000 C:\Users\emily\Anaconda3\lib\site-packages\numpy\lib\format.py:171(_check_version)
      750    0.001    0.000    0.001    0.000 {method 'endswith' of 'str' objects}
       10    0.001    0.000    0.001    0.000 {built-in method nt.stat}
        4    0.000    0.000    0.000    0.000 C:\Users\emily\Anaconda3\lib\warnings.py:85(_showwarnmsg)
        1    0.000    0.000    0.000    0.000 {built-in method nt.mkdir}
        4    0.000    0.000    0.000    0.000 C:\Users\emily\Anaconda3\lib\warnings.py:20(_showwarnmsg_impl)
        6    0.000    0.000    0.000    0.000 C:\Users\emily\Anaconda3\lib\genericpath.py:16(exists)
        1    0.000    0.000    0.000    0.000 {built-in method _warnings.warn}
      750    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        1    0.000    0.000    0.000    0.000 C:\Users\emily\Anaconda3\lib\shutil.py:84(_samefile)
        1    0.000    0.000    0.000    0.000 C:\Users\emily\Anaconda3\lib\genericpath.py:94(samefile)
        9    0.000    0.000    0.000    0.000 C:\Users\emily\Anaconda3\lib\ntpath.py:74(join)
        7    0.000    0.000    0.000    0.000 C:/Users/emily/OneDrive/Documents/WORK/MATLAB/Scattered_Waves/RJMCMC/run_triple_inver.py:32(outdir_fn)
        4    0.000    0.000    0.000    0.000 C:\Users\emily\Anaconda3\lib\warnings.py:106(_formatwarnmsg)
        1    0.000    0.000    0.000    0.000 C:\Users\emily\OneDrive\Documents\WORK\MATLAB\Scattered_Waves\RJMCMC\pipeline_three.py:477(InitialModel3)
        4    0.000    0.000    0.000    0.000 C:\Users\emily\Anaconda3\lib\warnings.py:35(_formatwarnmsg_impl)
        4    0.000    0.000    0.000    0.000 C:\Users\emily\Anaconda3\lib\warnings.py:398(__init__)
       18    0.000    0.000    0.000    0.000 C:\Users\emily\Anaconda3\lib\ntpath.py:121(splitdrive)
        1    0.000    0.000    0.000    0.000 C:\Users\emily\Anaconda3\lib\shutil.py:76(copyfileobj)
        1    0.000    0.000    0.000    0.000 C:\Users\emily\OneDrive\Documents\WORK\MATLAB\Scattered_Waves\RJMCMC\input_data.py:7(LoadObservations)
        2    0.000    0.000    0.000    0.000 {method 'read' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\emily\Anaconda3\lib\random.py:96(seed)
        4    0.000    0.000    0.000    0.000 C:\Users\emily\Anaconda3\lib\linecache.py:15(getline)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
       28    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
        4    0.000    0.000    0.000    0.000 C:\Users\emily\Anaconda3\lib\linecache.py:37(getlines)
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x000001B2DA5B1D08}
        1    0.000    0.000    0.000    0.000 {method 'seed' of 'mtrand.RandomState' objects}
       18    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\emily\Anaconda3\lib\random.py:366(uniform)
       27    0.000    0.000    0.000    0.000 {built-in method nt.fspath}
        4    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISFIFO}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}


