         16405355 function calls (16302465 primitive calls) in 18.516 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      223    0.004    0.000    0.007    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\numpy\linalg\linalg.py:1752(det)
      329    0.001    0.000    0.007    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:1960(_process_unit_info)
        9    0.000    0.000    0.007    0.001 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:936(_gen_axes_spines)
       36    0.000    0.000    0.007    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\spines.py:489(linear_spine)
      220    0.001    0.000    0.007    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\markers.py:702(_set_tickleft)
     2049    0.002    0.000    0.007    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:2000(_to_unmasked_float_array)
      316    0.005    0.000    0.007    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:2322(normalize_kwargs)
      488    0.001    0.000    0.007    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\transforms.py:780(unit)
      196    0.000    0.000    0.007    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\numpy\fft\fftpack.py:102(fft)
      667    0.001    0.000    0.007    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\transforms.py:725(<listcomp>)
     2243    0.002    0.000    0.007    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\artist.py:303(set_transform)
     3879    0.006    0.000    0.007    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\transforms.py:162(set_children)
      108    0.007    0.000    0.007    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
      818    0.001    0.000    0.006    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\transforms.py:343(xmin)
      188    0.001    0.000    0.006    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\markers.py:722(_set_tickdown)
      288    0.002    0.000    0.006    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\ticker.py:1866(_staircase)
      212    0.000    0.000    0.006    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\numpy\fft\fftpack.py:47(_raw_fft)
     1274    0.001    0.000    0.006    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\numpy\core\numeric.py:3069(__exit__)
     1624    0.002    0.000    0.006    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\font_manager.py:977(_normalize_font_family)
     1360    0.001    0.000    0.006    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:585(is_numlike)
     1740    0.001    0.000    0.006    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axis.py:309(_set_artist_props)
      180    0.001    0.000    0.006    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\lines.py:1228(update_from)
      220    0.001    0.000    0.006    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\markers.py:708(_set_tickright)
     2720    0.004    0.000    0.006    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\lines.py:1015(_split_drawstyle_linestyle)
       36    0.000    0.000    0.006    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\spines.py:45(__init__)
       51    0.001    0.000    0.006    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\patches.py:87(__init__)
     1360    0.001    0.000    0.006    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\lines.py:715(set_transform)
      891    0.003    0.000    0.006    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\text.py:237(update)
    19277    0.006    0.000    0.006    0.000 {built-in method builtins.iter}
    29675    0.006    0.000    0.006    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\artist.py:892(sticky_edges)
        1    0.000    0.000    0.006    0.006 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\image.py:584(set_data)
        1    0.000    0.000    0.006    0.006 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:1349(safe_masked_invalid)
    42829    0.005    0.000    0.005    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\artist.py:696(get_animated)
     1360    0.002    0.000    0.005    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\lines.py:632(set_data)
        5    0.000    0.000    0.005    0.001 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axis.py:2036(get_tick_space)
      188    0.000    0.000    0.005    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\markers.py:716(_set_tickup)
     1294    0.003    0.000    0.005    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:1550(get_siblings)
       98    0.000    0.000    0.005    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:2792(round_)
     1338    0.001    0.000    0.005    0.000 C:\Users\Emily\OneDrive\Documents\WORK\MATLAB\Scattered_Waves\RJMCMC\pipeline.py:1088(_m3D)
      317    0.001    0.000    0.005    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\transforms.py:866(update_from_path)
      667    0.000    0.000    0.005    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\transforms.py:726(<listcomp>)
       98    0.000    0.000    0.005    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:2723(around)
       36    0.000    0.000    0.005    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axis.py:710(_set_scale)
      182    0.000    0.000    0.004    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axis.py:507(_get_text1_transform)
       78    0.004    0.000    0.004    0.000 {method 'round' of 'numpy.ndarray' objects}
     2548    0.004    0.000    0.004    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\numpy\core\numeric.py:2767(geterr)
      818    0.001    0.000    0.004    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\transforms.py:357(xmax)
      642    0.001    0.000    0.004    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\artist.py:862(set_label)
        2    0.000    0.000    0.004    0.002 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\figure.py:1850(subplots_adjust)
       36    0.000    0.000    0.004    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\scale.py:69(set_default_locators_and_formatters)
      632    0.002    0.000    0.004    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:2263(<listcomp>)
     3774    0.003    0.000    0.004    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\six.py:583(itervalues)
      632    0.001    0.000    0.004    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\transforms.py:2424(_iter_break_from_left_to_right)
      667    0.000    0.000    0.004    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\transforms.py:727(<listcomp>)
        5    0.000    0.000    0.004    0.001 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axis.py:2373(get_tick_space)
      313    0.003    0.000    0.004    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\colors.py:142(_to_rgba_no_colorcycle)
      113    0.000    0.000    0.004    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\transforms.py:1499(transform_point)
      667    0.000    0.000    0.004    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\transforms.py:728(<listcomp>)
      144    0.001    0.000    0.004    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\ticker.py:1847(_validate_steps)
      182    0.001    0.000    0.004    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:781(get_yaxis_text1_transform)
      166    0.000    0.000    0.004    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axis.py:385(_get_text1_transform)
     1264    0.001    0.000    0.004    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\transforms.py:2129(transform)
      823    0.001    0.000    0.004    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\transforms.py:364(ymax)
      818    0.001    0.000    0.004    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\transforms.py:350(ymin)
      166    0.001    0.000    0.004    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:701(get_xaxis_text1_transform)
      317    0.004    0.000    0.004    0.000 {built-in method matplotlib._path.update_path_extents}
     1350    0.001    0.000    0.004    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:138(reshape)
      182    0.000    0.000    0.004    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axis.py:510(_get_text2_transform)
        4    0.000    0.000    0.004    0.001 C:\Users\Emily\OneDrive\Documents\WORK\MATLAB\Scattered_Waves\RJMCMC\matlab.py:53(BpFilt)
      705    0.001    0.000    0.004    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\transforms.py:2729(__init__)
     2600    0.004    0.000    0.004    0.000 {method 'ravel' of 'numpy.ndarray' objects}
     2867    0.002    0.000    0.004    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\lines.py:63(_scale_dashes)
      113    0.000    0.000    0.004    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\transforms.py:1406(transform)
      329    0.001    0.000    0.004    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\transforms.py:956(intervalx)
  862/500    0.001    0.000    0.004    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\transforms.py:2403(_invalidate_internal)
     1360    0.002    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\lines.py:1000(set_linewidth)
      182    0.001    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:808(get_yaxis_text2_transform)
      108    0.000    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\backends\backend_agg.py:265(_get_agg_font)
       10    0.000    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:854(set_position)
     1260    0.001    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\__init__.py:1643(<genexpr>)
      321    0.002    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:3871(get_children)
      961    0.002    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:2802(get_xlim)
      166    0.000    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axis.py:388(_get_text2_transform)
     2339    0.003    0.000    0.003    0.000 {method 'reshape' of 'numpy.ndarray' objects}
       15    0.000    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\transforms.py:1004(set)
      743    0.001    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\font_manager.py:798(set_family)
      333    0.001    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\transforms.py:961(intervaly)
      966    0.002    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:3143(get_ylim)
      494    0.001    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\transforms.py:2631(__init__)
     2751    0.003    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\numpy\core\numeric.py:2135(isscalar)
      196    0.003    0.000    0.003    0.000 {built-in method numpy.fft.fftpack_lite.cfftf}
      166    0.001    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:729(get_xaxis_text2_transform)
      632    0.001    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:2266(<listcomp>)
     1360    0.002    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\lines.py:1377(set_dash_capstyle)
        1    0.000    0.000    0.003    0.003 C:\Users\Emily\OneDrive\Documents\WORK\MATLAB\Scattered_Waves\RJMCMC\matlab.py:22(slepian)
        1    0.002    0.002    0.003    0.003 C:\Users\Emily\Anaconda3\lib\site-packages\spectrum\mtm.py:231(dpss)
     1284    0.001    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\re.py:169(match)
      751    0.002    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\font_manager.py:869(set_size)
     6482    0.003    0.000    0.003    0.000 {built-in method builtins.abs}
       19    0.000    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\gridspec.py:391(get_position)
      751    0.003    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\font_manager.py:833(set_weight)
     1540    0.002    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\markers.py:226(set_fillstyle)
      147    0.000    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\patches.py:320(_set_facecolor)
      943    0.000    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:2317(sanitize_sequence)
      658    0.001    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\colors.py:98(_is_nth_color)
     1940    0.002    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\numpy\core\getlimits.py:376(__new__)
      113    0.000    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\transforms.py:2449(transform_affine)
      108    0.000    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\font_manager.py:1458(findfont)
     1977    0.001    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\figure.py:54(_stale_figure_callback)
      316    0.001    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:254(_getdefaults)
      664    0.003    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\numpy\lib\stride_tricks.py:176(_broadcast_shape)
      108    0.000    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\font_manager.py:1244(findfont)
      316    0.003    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:2241(<listcomp>)
     1348    0.002    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:160(__init__)
     1929    0.002    0.000    0.003    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\transforms.py:385(intervalx)
      732    0.001    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\artist.py:881(set_zorder)
       19    0.000    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\gridspec.py:81(get_grid_positions)
        6    0.000    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\pyplot.py:417(figure)
      120    0.000    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\text.py:317(update_from)
     1277    0.001    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\numpy\lib\type_check.py:221(isreal)
    13600    0.002    0.000    0.002    0.000 {method 'startswith' of 'str' objects}
     1689    0.001    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\lines.py:1195(set_xdata)
    16366    0.002    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\artist.py:202(axes)
       14    0.000    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axes\_subplots.py:109(update_params)
      668    0.000    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axis.py:704(get_transform)
     1360    0.001    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\lines.py:1148(set_markeredgewidth)
     1360    0.001    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\lines.py:1338(set_dash_joinstyle)
      316    0.002    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:2242(<listcomp>)
      108    0.000    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\font_manager.py:1007(get)
      662    0.001    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axis.py:719(limit_range_for_scale)
  183/113    0.001    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\transforms.py:2473(get_affine)
     1261    0.002    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:2011(_check_1d)
     1360    0.001    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\lines.py:1391(set_solid_capstyle)
     1934    0.002    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\transforms.py:393(intervaly)
     1289    0.002    0.000    0.002    0.000 {built-in method builtins.sum}
      508    0.001    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\transforms.py:1034(__init__)
        6    0.000    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\backend_bases.py:162(new_figure_manager)
      221    0.001    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axis.py:602(update_position)
     1411    0.002    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\lines.py:35(_get_dash_pattern)
     1360    0.001    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\lines.py:962(set_antialiased)
      185    0.001    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axis.py:479(update_position)
        5    0.000    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axis.py:2162(_update_label_position)
     1117    0.001    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\text.py:1207(set_text)
     1360    0.001    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\lines.py:1184(set_markersize)
     1360    0.001    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\lines.py:1351(set_solid_joinstyle)
      668    0.001    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\scale.py:79(get_transform)
     1725    0.001    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\lines.py:1205(set_ydata)
     1360    0.001    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\lines.py:981(set_drawstyle)
      212    0.000    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\numpy\fft\helper.py:257(put_twiddle_factors)
        1    0.000    0.000    0.002    0.002 C:\Users\Emily\OneDrive\Documents\WORK\MATLAB\Scattered_Waves\RJMCMC\pipeline.py:801(_PrepWaveform)
2799/2514    0.001    0.000    0.002    0.000 {built-in method builtins.hash}
     7970    0.002    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\transforms.py:986(get_points)
       18    0.000    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:836(_update_transScale)
      743    0.001    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\font_manager.py:851(set_stretch)
      300    0.001    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\artist.py:915(update_from)
      632    0.001    0.000    0.002    0.000 {built-in method builtins.any}
       96    0.000    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\patches.py:327(set_facecolor)
        1    0.002    0.002    0.002    0.002 C:\Users\Emily\Anaconda3\lib\site-packages\numpy\ma\core.py:2353(masked_invalid)
      988    0.001    0.000    0.002    0.000 {built-in method builtins.all}
       15    0.000    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\patches.py:676(__init__)
     1312    0.001    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:1477(clean)
      316    0.000    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:2757(get_xbound)
    10602    0.002    0.000    0.002    0.000 {method 'pop' of 'dict' objects}
        1    0.000    0.000    0.002    0.002 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\cm.py:342(autoscale_None)
      254    0.001    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\numpy\core\numeric.py:150(ones)
      674    0.001    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:182(add_destroy_callback)
        6    0.000    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\figure.py:276(__init__)
        1    0.000    0.000    0.002    0.002 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\colors.py:968(autoscale_None)
      316    0.000    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:3105(get_ybound)
       10    0.000    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\ticker.py:660(set_locs)
       51    0.000    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\patches.py:436(set_fill)
     2755    0.001    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:519(iterable)
        4    0.000    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\scipy\signal\signaltools.py:2461(detrend)
     1278    0.002    0.000    0.002    0.000 {built-in method numpy.core.multiarray.result_type}
       10    0.000    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axis.py:1783(_get_pixel_distance_along_axis)
      393    0.001    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\font_manager.py:705(__hash__)
    11451    0.002    0.000    0.002    0.000 {method 'items' of 'dict' objects}
     2548    0.002    0.000    0.002    0.000 {built-in method numpy.core.umath.seterrobj}
      138    0.000    0.000    0.002    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\font_manager.py:914(copy)
     1360    0.001    0.000    0.001    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\lines.py:1135(set_markeredgecolor)
      116    0.000    0.000    0.001    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axis.py:1518(set_label_text)
       90    0.001    0.000    0.001    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\cycler.py:349(by_key)
     1274    0.001    0.000    0.001    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\numpy\core\numeric.py:3060(__init__)
      759    0.001    0.000    0.001    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\text.py:1257(set_usetex)
      166    0.001    0.000    0.001    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axis.py:391(apply_tickdir)
      212    0.000    0.000    0.001    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\numpy\fft\helper.py:311(_prune_cache)
      117    0.000    0.000    0.001    0.000 {method 'min' of 'numpy.ndarray' objects}
       18    0.000    0.000    0.001    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\transforms.py:1713(set)
        2    0.000    0.000    0.001    0.001 C:\Users\Emily\Anaconda3\lib\site-packages\numpy\lib\npyio.py:266(load)
     8719    0.001    0.000    0.001    0.000 {method 'lower' of 'str' objects}
     1360    0.001    0.000    0.001    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\lines.py:972(set_color)
      144    0.001    0.000    0.001    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\ticker.py:506(__init__)
      182    0.000    0.000    0.001    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axis.py:513(apply_tickdir)
        4    0.000    0.000    0.001    0.000 C:\Users\Emily\OneDrive\Documents\WORK\MATLAB\Scattered_Waves\RJMCMC\matlab.py:46(ButterBandpass)
     2630    0.001    0.000    0.001    0.000 {built-in method __new__ of type object at 0x0000000055DCB3F0}
        4    0.000    0.000    0.001    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\scipy\signal\filter_design.py:2226(butter)
        4    0.000    0.000    0.001    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\scipy\signal\filter_design.py:1727(iirfilter)
      759    0.001    0.000    0.001    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\text.py:997(set_color)
     1723    0.001    0.000    0.001    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\numpy\lib\type_check.py:148(imag)
 1264/632    0.001    0.000    0.001    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\transforms.py:2430(depth)
        9    0.000    0.000    0.001    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:920(_gen_axes_patch)
      151    0.000    0.000    0.001    0.000 {method 'max' of 'numpy.ndarray' objects}
       69    0.001    0.000    0.001    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\transforms.py:689(translated)
        5    0.000    0.000    0.001    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axis.py:1834(_update_label_position)
       18    0.000    0.000    0.001    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:2634(tick_params)
       24    0.000    0.000    0.001    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\text.py:284(_get_xy_display)
       69    0.000    0.000    0.001    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\text.py:902(get_prop_tup)
     1321    0.001    0.000    0.001    0.000 {method 'match' of '_sre.SRE_Pattern' objects}
       37    0.000    0.000    0.001    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axis.py:792(set_tick_params)
      162    0.000    0.000    0.001    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\text.py:888(get_unitless_position)
     3302    0.001    0.000    0.001    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\artist.py:210(axes)
      664    0.001    0.000    0.001    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\numpy\lib\stride_tricks.py:247(<listcomp>)
      316    0.001    0.000    0.001    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:177(__call__)
      212    0.000    0.000    0.001    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\numpy\fft\helper.py:317(_check_size)
  246/244    0.000    0.000    0.001    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\transforms.py:1774(transform)
     1321    0.001    0.000    0.001    0.000 C:\Users\Emily\Anaconda3\lib\re.py:286(_compile)
      632    0.000    0.000    0.001    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\transforms.py:1290(_iter_break_from_left_to_right)
      349    0.000    0.000    0.001    0.000 C:\Users\Emily\Anaconda3\lib\site-packages\matplotlib\artist.py:782(set_alpha)
